AChBP_random,Cav2.2_random,α4β2_random,α9α10_random,α7_random,α3β4_random,Nav1.2_random,α3β2_random,AChBP_C1,Cav2.2_C1,α4β2_C1,α9α10_C1,α7_C1,α3β4_C1,Nav1.2_C1,α3β2_C1,Nav1.2_C2,α4β2_C2,AChBP_C2,α7_C2,Cav2.2_C2,α3β4_C2,α9α10_C2,α3β2_C2,Nav1.2_C3,α4β2_C3,AChBP_C3,α7_C3,Cav2.2_C3,α3β4_C3,α9α10_C3,α3β2_C3,Nav1.2_C4,α4β2_C4,AChBP_C4,α7_C4,Cav2.2_C4,α3β4_C4,α9α10_C4,α3β2_C4,Nav1.2_C5,α4β2_C5,AChBP_C5,α7_C5,Cav2.2_C5,α3β4_C5,α9α10_C5,α3β2_C5
8.95532,15.55488,27.40937,9.77894,0.66718,11.04245,15.05361,17.51562,0.1079,0.217,4.8525,5.9572,3.73704,5.85915,7.84792,-1.4038,5.3881,23.8182,0.1768,0.4313,11.77295,1.73,7.4592,2.2731,16.882669,-1.7817,1.94671,-2.2909,1.3899,-2.1593,-0.1945,-4.6722,10.1554,31.3686,-1.0287,1.69639,2.5942,1.421,3.4736,5.20941,19.45125,10.2717,-1.4945,-2.0303,3.97576,-2.1036,1.4379,2.4402
6.19187,15.58407,15.23166,7.5279,3.33823,0.1832,10.41774,5.04624,2.05225,1.9053,17.37995,2.6142,1.64683,5.40815,10.14321,0.2287,10.21313,2.6489,-4.0355,3.19342,-4.1333,0.758,10.53428,4.7927,12.18857,21.20558,2.0991,18.13267,1.9308,2.0818,4.3983,11.32448,4.5548,17.47807,-2.9576,14.51049,-8.1071,-3.9189,0.2628,-0.5037,9.87054,1.9527,-2.5566,-0.3327,-5.926,3.0214,0.0722,1.3121
7.47003,15.63678,10.2312,13.51792,4.20669,9.57999,15.22684,24.29934,-0.3824,8.29269,2.1639,3.4306,0.1724,4.52704,17.556239,8.14457,7.97648,11.6965,21.8231,4.93836,3.26973,2.8501,0.5822,-1.3581,17.81081,38.4898,2.67563,11.85833,7.43162,5.70487,7.1472,4.9801,17.91806,2.0693,-5.5859,-1.5878,15.55529,-2.1045,2.5536,-2.7646,-3.216,-1.8074,-2.9994,-1.6658,4.82735,2.5162,4.3312,-0.2164
1.85304,15.64513,24.76123,9.38197,3.91023,8.5104,17.613543,3.7991,3.48778,8.92531,-0.1301,7.6213,5.4851,1.6147,8.26698,-4.2369,5.2195,24.64676,6.05006,-0.7328,10.46007,1.6607,-0.2211,3.482,13.32264,21.912647,-2.276,0.56445,-1.176,9.14093,3.0912,-1.1887,1.5651,8.4464,-6.3102,0.0164,2.4763,6.72234,-0.9304,3.9823,7.45857,33.3343,-1.1929,5.20298,-5.173,-2.88,-1.0862,-0.56
2.28083,15.67549,31.58094,2.2372,3.30047,5.69333,15.10013,1.095,-3.3729,-3.0287,4.3769,5.9176,1.99966,8.44749,18.82202,3.2231,11.20962,8.8831,-0.3967,2.32212,-0.6468,0.0819,1.1608,-0.8958,13.83196,10.3395,-5.0038,2.23033,6.7731,2.3782,0.1178,5.50689,4.5497,-3.6309,-5.4031,11.99516,-8.0457,0.1058,0.5139,-1.2176,8.8047,7.4548,-1.7578,-0.2309,6.1531,-3.2162,0.7008,-0.3694
25.049,15.72967,11.1771,13.34245,6.80681,5.56572,15.22366,7.08546,0.5147,5.39492,1.6226,7.9221,-2.2087,1.9789,3.912,3.8084,19.19333,-1.5001,-1.6994,1.88251,20.12227,1.7893,8.84386,3.964,11.70034,12.3624,9.21819,-2.4725,-5.5224,4.40473,1.7007,-4.1916,24.61249,0.0533,3.58893,0.3171,0.1111,3.29651,-0.2253,-0.2605,16.9924,12.1143,-0.9394,9.99375,2.5706,-3.7335,-1.074,-1.1981
3.60155,15.73969,29.66144,9.65344,-0.2166,-1.9127,17.80178,18.1083,-1.52,4.34096,0.8786,2.2947,8.8072,2.6059,2.61,-1.6185,6.74468,26.52005,2.90179,2.47536,3.0736,1.7132,5.7319,3.1528,18.38254,12.0428,6.2998,-1.8165,9.10323,8.30504,1.0491,9.74265,15.820518,28.05324,7.03849,-1.0429,0.3674,-1.0148,1.2621,0.9412,17.6993,-0.6152,-0.2045,-0.6456,-1.1849,5.90775,2.3295,16.35972
9.27803,15.75051,17.31944,8.82384,5.09699,4.27968,16.150029,2.9138,20.6998,11.20876,17.44748,5.297,-3.4679,4.30386,8.88193,4.95001,17.446595,20.29379,2.7136,0.1755,-2.0758,5.95484,3.3964,-2.0718,3.2124,2.0884,0.0977,1.10486,10.38236,4.74561,2.0215,-2.5695,17.287999,2.2792,-8.1004,-2.093,3.70949,7.20762,1.6742,21.04706,8.04532,2.2917,-0.313,-0.6274,3.67787,1.0692,6.4717,-1.3139
5.50765,15.80431,14.55554,14.13605,4.74067,2.0846,13.30702,15.482342,8.25632,-1.4536,-0.4614,1.9967,5.37066,5.34231,12.94446,9.07639,18.43537,37.2337,1.74812,1.54597,16.11768,1.6661,9.52247,-1.2307,12.67253,37.5628,-2.2193,0.86331,-1.4784,4.09691,3.9594,-4.5027,17.629349,15.3209,25.74,2.12246,6.73675,5.96183,2.8362,0.3392,12.01173,18.50681,2.30106,7.17197,4.10864,4.47762,3.352,-1.6216
15.07245,15.81755,10.8967,11.44522,2.34688,2.1503,14.95331,22.87326,-2.6787,6.76491,2.631,-1.9362,3.09565,6.70285,11.37436,1.1507,7.51027,9.5346,-1.8361,0.62628,8.23344,3.71943,1.892,-0.531,16.145038,1.5225,19.72708,0.3442,0.5504,5.91329,-3.9712,4.93595,5.2628,22.774113,-1.3711,-0.7076,4.52364,0.6844,0.3504,3.6283,14.66454,-2.911,10.378873,1.55971,0.6335,1.9792,-1.0787,-2.1132
6.31368,15.87605,25.80757,19.88175,0.62135,0.0541,19.8442,16.14157,-8.2434,2.9179,-0.8382,0.8351,-0.8088,3.50601,18.01524,4.1299,17.479278,0.9013,4.238,2.35435,5.5237,5.05203,3.0762,9.11189,14.85535,4.8015,-4.5926,0.0443,7.29548,0.4603,-2.44,-2.0261,-2.4348,30.14669,-0.7946,11.373606,3.0774,-1.6911,3.0034,17.37808,16.5474763,1.0955,8.38589,0.63952,-0.4436,3.60511,0.8244,-1.0667
5.89051,15.88215,16.06833,17.16276,8.64132,1.7936,13.4878,24.9302,1.7531,10.45815,7.5429,11.75027,2.42129,3.4793,18.25111,6.69853,5.7101,19.23783,11.95104,2.28983,7.2083,-1.4932,0.3068,10.8822,16.132639,15.6593,1.49846,0.3874,5.15263,1.4764,1.0224,-5.4595,22.55866,-1.0065,-4.2817,4.75015,-0.8379,15.85115,-0.8919,-4.0181,16.490782,-0.0973,10.445553,-1.7664,-12.8889,7.78136,4.869,-0.593
4.26102,15.91268,0.1081,4.6914,-0.039,8.10309,14.93926,5.20247,22.0747,5.15109,1.8898,2.9473,0.63153,6.1191,19.96829,-4.1141,3.2287,21.908504,-3.8064,1.35158,-6.218,7.23407,1.1828,1.8007,14.15949,0.7959,1.33099,0.046,13.055894,9.05983,3.0993,4.2058,6.87595,18.64291,1.45294,-1.6207,14.7906,7.88917,1.6382,0.5925,17.90433,4.7681,-1.8237,-0.1012,-6.9476,10.64242,11.00703,-1.1735
-3.3068,15.98828,18.4645,19.146,-0.8499,12.740224,18.37602,2.9598,2.15691,3.21725,0.9281,4.671,-0.6712,1.3495,1.9577,1.6099,12.69021,28.57148,-7.7013,18.27868,12.15039,-3.4135,5.3632,-1.0916,12.65506,40.016,-0.2194,-1.4272,13.499228,0.8739,-3.4867,-0.757,17.448144,9.5287,-0.9808,-4.3911,5.75118,-0.7344,2.4385,2.8118,7.79437,20.21609,-0.9032,-0.0207,-3.3195,5.69892,0.8156,-1.9219
3.37919,16.02454,16.91686,2.681,6.83445,1.176,16.070701,-1.7074,-1.0599,-0.4568,9.1247,10.36359,0.84999,0.117,9.09449,1.7201,15.802039,38.9759,5.57738,4.00112,4.20311,-0.8522,3.0202,-2.4881,10.10405,10.1568,-0.1751,5.27529,-2.6347,9.33797,4.9216,-7.2125,15.25346,0.4702,7.58724,-2.5058,-0.9256,-3.0381,-1.8099,-1.2961,2.6411,-4.0011,-1.163,-0.7294,2.0945,0.9733,5.0515,-1.983
24.8063,16.04234,11.1046,11.6636,5.53087,3.30157,16.07541,6.85954,-0.1948,0.1567,9.6533,9.14336,3.44531,3.26364,9.97184,-3.1025,9.42968,47.1276,-1.2737,22.6873,0.8754,1.6788,10.22864,15.459418,15.24595,5.778,0.4127,4.51313,-1.692,1.4903,4.2025,-4.6607,5.9481,1.8834,-1.0174,1.51408,-2.0166,6.65182,-2.6521,10.99191,18.09388,16.97135,-2.3952,-4.7089,5.71965,0.5064,0.1312,-3.4541
19.42487,16.05508,6.2741,13.04531,3.64022,-1.2446,12.82194,4.283,-2.4022,5.84418,0.1865,11.52465,1.43765,3.11943,15.01611,-1.9231,15.38675,1.4583,-1.4508,0.69102,5.63944,2.4644,0.3312,0.8844,10.19418,24.68624,0.6511,-2.7212,7.16167,0.1481,-1.5839,-1.9607,-0.4098,0.9947,-4.5537,2.67692,-4.6026,3.4155,5.5193,28.3798,18.13102,8.7423,-0.0065,-0.4648,-1.136,-0.5929,0.2108,0.5228
16.69319,16.07341,9.6613,11.59596,6.76914,2.509,13.19816,4.5522,-2.7206,9.12731,-2.3632,9.46985,3.39707,0.4913,9.29753,4.3953,6.98476,6.0064,2.03709,10.708362,-2.6134,5.067,9.94742,10.53031,10.5478,-1.8304,-0.8637,9.32501,10.67005,1.6046,-0.3226,-3.2473,11.00544,6.8997,-2.5941,1.28975,-3.7202,12.42868,3.2337,-1.5608,24.49373,1.883,24.8343,-4.3434,6.2795,1.0371,6.3563,-0.6367
11.97004,16.09971,26.14622,11.99218,7.14824,5.11521,17.29393,3.6075,4.58751,7.22227,15.27608,-0.4098,-0.439,8.11417,15.01442,21.32016,11.08596,14.07049,2.11031,-2.8113,0.1074,8.35421,13.6703,0.0398,19.42071,14.53301,1.78924,12.39368,4.5076,-0.0583,5.0324,0.9334,15.08884,43.3832,-0.1977,0.55935,7.41482,-1.2184,2.1749,12.3703,19.62386,-0.7682,0.77951,-6.0813,-2.269,8.04153,-3.8586,-1.9241
12.85374,16.10144,23.142141,11.7699,1.26365,9.26367,13.43647,10.48764,10.319725,5.75975,5.0264,6.2166,5.64635,3.58744,6.6212,-1.1283,11.1372,19.85532,21.697,0.68587,-12.7655,6.32687,1.089,-0.294,8.36554,16.95727,5.5975,-0.5001,12.348313,1.713,4.1394,1.1162,12.22245,12.98846,-2.1432,3.52095,4.77636,1.3194,3.4711,-4.4082,15.36244,-7.5806,-7.5714,-0.0431,-1.5553,0.604,-0.483,13.47979
-3.9904,16.11402,18.66907,7.0925,7.41048,9.2123,10.84924,4.0812,13.27587,3.42773,6.626,7.0017,-2.5655,2.8576,13.03475,15.202562,11.26842,21.51759,-1.211,4.00228,5.98444,7.0588,3.0229,0.3412,25.2453,14.88648,2.86129,2.49258,-1.7227,3.82789,8.71877,-5.6658,14.17695,10.3234,2.30705,-2.3751,9.35109,0.6955,6.5602,-4.8275,7.42099,4.4713,-4.8516,3.36532,0.5945,5.93693,-0.4233,0.9123
4.36977,16.11977,11.9762,12.17553,1.27436,4.2496,17.71337,13.63527,-4.5294,10.04376,13.94312,6.6466,-1.9335,7.79446,8.29317,3.2102,17.494429,4.5011,-3.5426,2.75454,1.5547,1.4687,6.416,-1.4876,16.6903944,-0.9648,-2.5485,1.61093,0.9741,3.80309,11.51042,1.9449,5.7689,27.36576,1.13886,-0.3405,-5.2285,6.71152,4.2082,-1.4578,12.76839,0.1853,0.8323,-2.2818,-0.4841,-1.0436,3.2512,-2.7683
18.22037,16.1218,5.2666,13.67335,5.22197,6.9616,12.45709,-3.1917,-1.3489,-3.0975,4.5445,10.94878,5.65511,1.7479,6.4911,6.84805,1.3705,7.7998,2.64532,-0.1175,-2.2772,0.548,2.04,2.728,17.91205,17.58703,2.09615,6.84638,9.44404,8.31172,-0.5341,-0.4504,13.83183,4.8156,-6.3643,-1.6994,-3.9382,10.56392,-2.8451,0.9844,12.77237,11,3.30959,-0.5502,-13.3389,2.1142,-1.5832,5.04971
5.54903,16.12857,32.50045,12.98477,2.9338,2.5235,10.06883,6.40422,-0.8943,2.904,1.1995,-3.4349,3.70001,5.12031,11.06046,3.1652,14.92175,3.2068,14.18734,2.14968,10.55526,2.8823,3.6496,0.2884,17.95463,5.0959,0.5778,4.05831,-1.2617,8.87693,-3.5305,-1.6703,9.68672,-0.5139,-2.5537,1.2984,3.97792,4.68389,-0.7495,-6.6498,11.07802,-5.4476,4.73544,-1.7148,1.0941,-0.6032,0.6357,-3.9402
11.72327,16.13088,25.27753,13.94535,-1.0779,8.28875,9.51833,21.68627,6.51687,10.06719,-1.1271,2.5897,2.05925,2.6428,5.3073,-0.1422,9.20882,11.1479,-4.032,0.4068,3.5168,-2.0068,2.6045,6.34508,15.772359,-1.2376,5.38576,16.69156,5.7114,11.23492,7.1111,0.4918,12.22039,-1.2952,-4.0343,-0.7995,1.7601,4.48389,6.4141,2.4388,11.84033,6.0889,-1.2455,-4.1754,2.883,0.2636,1.4058,-1.7848
15.50029,16.14783,10.0772,16.70811,3.74457,0.9246,16.121433,6.63259,-2.4214,2.8504,20.32064,1.3609,13.53061,3.85974,11.56085,-0.2617,3.2325,2.9536,4.07485,5.80198,3.52619,6.29049,9.07608,3.8023,11.63726,28.25242,4.87491,4.41048,-1.5128,1.149,11.74336,-8.3113,16.894824,12.1588,1.55048,-4.2913,-5.8879,4.71431,5.6301,-0.1265,5.0114,4.2281,-9.2904,8.42955,-1.6132,1.3435,3.1871,0.5798
5.10782,16.26703,8.7386,14.89657,0.92031,7.42551,17.019219,22.53625,-3.609,5.40797,20.27986,4.5518,2.04632,8.47091,10.14113,-2.7198,7.00362,14.94094,0.4385,0.5763,7.96942,0.6302,7.8885,1.9334,11.40851,11.4167,21.4563,4.08304,8.34331,2.3246,11.19285,4.7698,14.28656,16.11345,-2.6258,8.48118,6.22414,-2.4998,1.5622,5.93696,26.50526,-0.9031,-1.7257,1.18194,-5.9885,2.1757,-0.1063,-0.8265
3.26263,16.2866,17.28144,9.62341,5.10548,14.91494,11.86743,11.5786,-1.3378,6.3668,7.7018,7.804,0.94833,7.89231,13.16441,10.32832,12.48635,34.5397,1.00889,-2.2879,0.9446,2.2962,-2.6905,17.24903,8.6739,33.8724,29.6746,5.0884,-6.4934,-4.0606,1.8694,-3.8983,16.5535272,20.65902,0.93444,-3.8186,8.6233,4.18448,5.2417,2.3028,5.1372,7.2942,3.27048,6.85326,-11.0703,-1.0229,3.2729,-4.4959
8.44465,16.31166,20.86659,8.45078,4.99246,6.22605,18.91592,12.89232,-4.1431,3.94875,3.8742,6.4552,3.49624,5.47681,15.59456,-0.9139,16.6606878,0.6924,11.71905,13.15487,1.0348,-0.7354,1.7724,2.13,17.562236,24.39012,-0.2996,8.8216,7.48714,9.68675,8.08426,-4.3514,11.49041,25.63039,33.1309,1.64011,3.52734,-1.2076,4.613,20.25713,17.630976,3.7924,-6.1259,-2.6067,3.34944,-0.6322,-4.4908,5.27535
29.0229,16.31173,19.91051,15.29366,4.7765,3.17749,17.86033,4.1099,-4.7898,1.3523,19.79822,4.3438,1.92195,15.63692,19.03442,-1.2746,12.41559,10.5741,0.61,38.6415,6.64914,9.34209,6.3606,0.9148,26.06647,4.4428,-7.552,3.15582,3.64332,4.38308,3.8096,4.4234,10.58387,-1.4509,-2.7262,-0.4694,6.18643,7.68073,-1.434,0.7689,15.881805,3.6614,1.58928,8.28621,3.007,1.556,2.661,13.941372
6.84115,16.31735,40.3483,11.68141,2.22105,0.617,14.80149,16.12827,-1.636,2.8526,14.14906,0.4877,-1.0707,3.19748,13.01356,-0.4306,15.05508,-2.5588,-3.0819,9.14398,14.40641,5.46746,-3.0168,8.75505,10.26396,2.8627,-3.2634,0.3102,6.67721,0.8718,7.7363,-0.3728,17.360207,9.8415,2.47637,0.2538,6.50266,10.19978,0.0549,9.43123,19.33098,-0.74,0.3265,0.73706,-12.4143,4.48372,-2.5262,1.6968
0.93597,16.33054,28.23706,9.04273,3.6293,9.62945,15.01527,17.41639,7.67378,-1.4672,18.17601,-0.9895,-0.2787,12.937541,15.32335,0.7668,11.60202,18.23128,2.28072,9.16625,12.15683,1.2981,1.4523,4.3024,14.88425,2.8898,4.66676,10.269621,1.1167,3.64005,4.3645,33.1267,15.01531,1.5926,-5.2558,2.26505,-7.4823,1.8863,6.5951,-3.8356,19.6463,2.6439,-2.903,9.976249,1.2292,5.70971,0.9044,9.19268
0.1512,16.39391,27.64697,9.10791,3.1253,0.9638,15.642513,10.34848,-2.8213,-1.2221,-1.6914,4.1186,2.45602,4.83725,2.6765,26.9205,5.0284,12.0479,0.454,-0.9013,5.36421,-0.2001,3.4246,2.583,2.9588,8.7355,-4.311,-0.9485,1.894,5.24702,1.325,-0.6305,19.23006,-2.012,-0.6015,0.71802,-5.9964,1.469,8.99481,4.7155,13.61232,1.9168,8.71361,-3.0037,-1.0872,1.4823,-0.6319,-5.0849
26.8423,16.40435,9.2157,14.37229,3.06235,7.09003,12.44859,22.92528,-2.1883,-3.1124,7.3544,-3.4187,2.00194,1.4918,10.13851,-2.9285,21.31731,15.27701,6.90289,1.74277,0.0163,-2.0592,3.7363,8.15483,8.23765,12.0487,7.23518,5.37314,-3.6153,14.83098,0.9822,-1.4436,-3.8968,2.9873,-4.012,4.64968,2.429,4.28081,8.99319,-0.6169,14.37863,2.1613,-5.2524,-1.3631,8.17494,4.00763,8.42317,-0.1654
14.58598,16.45068,25.20386,21.94734,0.65479,9.00207,17.397097,49.8881,4.03086,10.79746,7.4071,-0.752,1.02838,5.63305,14.97848,16.16867,4.3543,9.5987,0.2365,-3.9765,-1.9166,0.8834,2.0188,-3.1811,9.01313,11.3539,-0.2837,4.91658,0.5736,8.59922,-3.7716,11.17482,18.66527,0.418,-0.8158,0.0897,-1.5753,4.41788,5.6785,-1.6833,16.002956,1.3639,-2.0506,1.73544,0.7075,-6.2093,2.5875,-5.149
32.7566,16.49169,12.93059,20.37673,1.66611,1.4682,13.04647,28.7953,0.3719,-1.6382,10.0252,9.78066,0.57635,7.54926,8.57819,18.52817,10.01581,6.1533,-1.2221,3.41997,13.378269,8.82066,18.0761482,1.9108,11.17678,-3.9896,1.87708,6.54359,5.58385,-0.0049,6.3643,-6.2818,3.9418,-3.5355,2.34239,-2.0897,2.1528,-1.3307,2.3929,1.3641,12.59553,19.1575,-0.6937,-3.6173,-4.5035,-0.9963,0.9397,-3.1307
4.9805,16.52134,33.3205,11.43998,7.00373,2.2771,14.59991,11.58337,4.19477,10.32117,-0.3357,6.2692,0.85551,7.82059,15.42024,1.7411,12.63799,3.9509,7.12228,3.8698,5.7635,-3.1931,2.8464,-2.4766,12.04464,12.673,-0.6707,0.1312,17.19359,-0.9918,-0.0694,-1.7249,18.88651,-1.1576,1.68135,-6.5059,-1.6891,0.8606,2.6261,-2.3719,18.47303,1.441,1.85695,-2.0585,12.683796,-1.0659,0.0357,2.0988
12.64941,16.58091,31.64085,19.08554,1.11063,8.43689,16.228989,11.83382,-2.6358,6.21264,6.7965,0.3833,1.75268,3.45319,8.8407,2.5562,10.26196,19.74781,-4.0366,-6.0181,5.70174,0.1317,-2.8662,15.3591,16.847265,37.3943,3.55613,-3.569,-12.8871,4.56047,1.9843,0.9886,5.9284,0.1149,2.06346,9.31317,1.3662,-1.1059,7.2121,-2.7509,17.320887,-3.729,-2.9839,5.27755,-4.9254,-0.5306,0.6919,3.0092
3.13809,16.58419,20.17411,5.1076,0.1049,2.8327,17.600912,12.54773,-5.2829,1.9411,9.3465,8.64175,-1.9902,3.67252,11.07355,-4.3991,11.92961,24.57566,-0.1587,7.07879,-7.1203,2.5653,5.9172,3.0151,16.005005,16.04176,17.48577,9.46166,5.35163,-0.8451,-1.3619,3.6388,9.54275,21.24689,-0.4591,0.86502,12.1372,0.4108,6.3874,10.81437,13.60176,0.4741,2.53928,3.09872,-2.4277,-1.3997,0.0073,4.2877
4.80933,16.62991,8.427,6.7024,4.99396,2.2959,15.649679,6.74131,-2.9754,4.89181,30.08362,7.3497,0.3016,4.97438,14.78752,5.12904,22.38217,35.5059,-4.7602,1.30466,10.75795,6.49404,7.6394,0.9818,20.26296,17.56138,-1.9353,-0.7681,8.14468,-0.041,11.41263,14.32155,14.56918,4.7902,16.74903,-0.5444,2.5633,3.63904,0.1271,-6.7828,6.3927,-4.3735,-3.8971,4.36114,-15.4287,0.7572,2.6118,0.363
8.82889,16.67364,19.85789,25.23865,5.41489,4.06392,11.76877,22.00946,-3.9663,8.02874,3.0098,6.8546,2.66355,0.504,12.98532,3.6621,16.078596,8.4163,0.2697,1.68253,2.1158,0.7034,3.4521,19.35214,9.45093,39.2462,-1.6556,-1.8712,4.40404,2.0042,0.8236,1.91,17.65357,31.37156,7.39301,-1.6227,8.49715,14.67466,9.78887,-4.4456,14.55311,0.9814,17.67952,12.86291,5.38819,1.8965,-0.842,-0.8185
16.41431,16.71758,24.24739,14.23756,4.6504,2.1323,15.800456,22.53313,-2.4158,-3.4083,6.9917,6.3424,1.18529,16.73846,6.4151,-4.4029,16.040926,22.943153,7.1668,15.37092,3.50261,4.94757,0.3291,1.9108,12.39205,-0.9327,-0.3693,-0.0991,-7.5067,2.5876,9.31019,11.07631,21.07063,12.94245,-2.6376,3.15548,7.04756,-2.5233,10.20988,4.7343,16.6933625,10.4487,-2.1066,-1.3434,2.6316,4.84916,-3.7202,1.4338
13.79367,16.79269,6.5308,7.2837,0.52462,1.9501,11.89369,18.77673,12.54062,4.93492,-0.4834,10.60133,2.28252,13.440568,15.872102,14.784643,15.56624,38.5328,16.99197,4.12793,-2.6515,3.46787,2.5589,5.11154,9.90566,19.87275,11.206839,8.22573,11.25007,4.13369,3.1995,6.73418,11.10793,0.3407,2.36685,-3.7772,8.3044,4.32517,0.3324,1.2442,9.50268,3.1245,-4.1631,2.36793,4.14296,-1.6091,-0.282,5.26051
14.7115,16.80478,23.85712,9.89972,1.84207,5.95167,15.06893,2.0747,2.3281,6.20905,18.75187,4.0359,0.3067,6.94501,5.1737,4.5119,9.14637,16.47125,3.15811,-3.6498,2.7509,2.4109,3.9397,4.0017,10.10974,-4.4717,7.95948,2.93747,-2.8752,4.67654,8.36209,-4.1335,19.24014,27.93426,-0.1553,-1.2312,-8.0112,4.55883,3.5006,2.6437,14.75667,11.2757,2.30138,6.64246,3.90099,-2.8382,3.4944,-1.9107
8.73946,16.81161,13.06302,14.1651,2.86089,1.712,12.31995,15.363705,2.29539,13.72094,-0.1435,-0.6901,2.98979,19.79662,14.81999,-4.0572,9.75131,10.234,-1.4855,-0.271,10.2439,-0.052,7.8246,4.1538,3.9894,9.2702,-1.9888,6.42406,5.02185,10.22218,3.4177,-1.625,10.2566,4.0059,-3.8407,1.06091,0.8631,2.0598,3.8696,3.5481,12.68666,-0.084,-0.6327,-1.6966,-3.346,-4.2436,-0.2498,-0.1286
5.58913,16.81665,13.40938,20.93164,4.16356,12.590417,15.50852,8.76874,2.33352,9.04156,-1.229,-2.9373,4.64523,1.9718,3.116,6.93283,11.20179,23.487054,9.15808,-0.5548,6.57123,5.28874,-0.5179,-4.2013,7.32821,0.1839,2.39333,-0.0902,5.8877,6.62244,3.2318,0.0614,13.51834,5.1209,-1.4454,-5.6518,7.07205,7.07694,2.0608,8.93785,16.664159,7.0635,0.94941,-2.1347,-2.5193,6.09301,3.4533,-0.5774
10.127412,16.82464,7.8473,11.51162,4.82088,2.1983,15.49704,13.53584,24.1607,-10.8961,-0.6499,7.6773,2.36509,5.61909,10.07984,4.9264,6.75169,30.04517,0.5275,1.12698,-5.4369,2.6997,-1.1117,2.0883,9.55433,20.15353,0.95987,-3.0401,-0.1389,0.544,14.59743,48.313,12.04448,11.7174,2.80561,6.49405,14.085058,10.38706,5.2064,1.257,15.23527,7.4754,-1.5941,0.1955,-5.2367,1.0605,-1.2876,1.7475
33.9598,16.8353,13.2983,11.68402,8.56009,3.24068,18.17962,1.4338,-0.7565,10.93782,4.5665,0.7734,0.0461,4.82546,12.97744,0.0283,20.78494,11.0869,-6.9051,5.45066,11.42781,14.77062,-3.1631,-0.0948,14.27076,6.2581,-1.5219,2.43826,5.36433,4.47735,16.04642,-3.4769,13.45872,30.51671,-3.3852,1.03193,-4.4571,0.2613,1.2496,-3.8734,19.14748,0.5332,0.436,3.03376,12.474884,-0.2564,-2.4586,1.9801
7.16845,16.98215,10.5771,14.21201,4.80589,11.16638,14.05128,2.0898,-2.578,4.34552,8.6341,11.80038,6.00696,3.18477,5.3486,1.5313,10.43669,32.31923,-0.236,3.61492,10.60146,3.25974,8.83632,-0.2873,13.00738,10.956,14.18304,-1.5086,-0.9969,3.78688,-4.2919,2.2804,4.3893,4.8679,-0.6004,4.18268,7.41913,0.3033,2.693,-3.6594,10.00851,-3.2377,-0.4498,4.43322,-2.3624,-2.0639,-2.8102,2.6701
50.5904,17.0617,21.700432,6.9653,9.03414,8.94975,20.88435,21.93104,2.31553,4.18426,16.77384,-1.3577,5.91293,6.13326,9.99187,6.62661,16.975775,29.76575,-1.1633,2.19474,3.1383,0.9288,5.0151,-1.0202,19.7267,19.3463,9.3106,-5.6477,13.020697,21.63582,0.3317,2.1451,13.69377,-2.1895,-5.4393,-4.754,-4.8633,-0.7311,-1.6613,-0.3574,15.18415,0.0959,-1.0245,17.26534,1.3522,-0.6598,-1.1435,0.9572
3.87269,17.07709,8.7577,5.9871,4.07224,6.80021,13.25967,3.7827,0.0578,-0.6544,19.76597,8.68267,6.77236,6.69388,16.63835253,5.6256,8.16093,17.40082,2.48449,6.07408,1.365,5.42634,0.9539,-0.362,7.88012,19.60749,-1.4097,4.82092,5.53263,3.83863,0.886,0.3308,18.51578,23.461236,9.01171,0.88045,7.14624,-0.2134,7.6522,1.9728,19.2653,-1.0624,0.1149,-1.393,2.9779,5.14309,4.4974,5.10554
5.3486,17.12443,35.7771,12.4256,0.2517,2.3753,14.12067,19.87034,-2.3191,2.2742,3.095,-0.9914,1.596,-1.4988,12.08138,46.0047,18.47129,5.628,1.05915,2.55226,8.70117,1.9929,7.7644,7.12232,7.6825,31.18323,1.45951,24.5318,1.3234,1.5268,-0.1669,-1.123,18.30198,42.636,12.95212,0.70212,-0.922,4.20696,12.04697,-1.971,11.74171,2.1173,-0.9633,2.89668,4.37336,1.0407,-4.4475,-3.1832
12.74027,17.12971,5.2009,6.6941,5.35158,3.39698,15.20531,10.20733,20.16142,1.5846,-1.4199,4.1105,7.31639,13.655798,9.07552,-0.0475,14.78496,37.8838,-3.2651,16.21043,3.8086,4.02501,-0.303,4.1069,18.79988,27.53405,3.58674,0.59898,5.61445,2.8861,2.7538,4.6613,14.58082,-3.1865,-2.4072,1.73897,5.72444,9.47941,-1.662,-3.045,12.7909,9.4057,-1.7475,9.03974,-5.2917,6.69506,-2.9698,-2.0843
2.29677,17.13431,10.4558,10.52748,5.39445,6.64906,16.178415,25.5441,1.07248,3.55468,10.2746,4.353,5.94946,2.0413,3.3997,10.04359,17.530004,28.35801,-1.8566,0.52337,7.00625,2.0189,10.94241,5.43095,8.4134,29.72082,21.843,11.118206,2.7987,3.50798,6.1079,3.1071,18.18891,25.22925,12.04956,0.4687,7.57711,0.2688,-0.0853,-1.0831,10.68,-1.9121,1.22239,4.40883,-9.9075,-2.862,-5.4039,-4.5709
